"J_shopt","J_shopt href","mode-tc","city","tel","time"
"且停精品咖啡","https://www.dianping.com/shop/l8H2QRGHKVXTNtr0","雁南二路明德盛荟1F（大水池南向）","[西安]","18191895215","2025-10-14 19:30"
"咖啡瘾CAFFEINE","https://www.dianping.com/shop/EoddffQeMiYXm6LI","东三道巷30号","[西安]","87432286","2025-10-14 19:29"
"Localand·本地书馆","https://www.dianping.com/shop/l6iJ95CZEfNw6MuM","科技路305号西安大都荟F1","[西安]","17349158592","2025-10-14 19:20"
"松鼠家Coffee","https://www.dianping.com/shop/G8KpUWH3f1BGBLI4","柏树林街道下马陵2号(近和平门)","[西安]","18740452012","2025-10-14 19:20"
"M+CAFE","https://www.dianping.com/shop/l17ZteXUFTMJf0Vf","长安北路261号SKPB座1楼中庭东南口","[西安]","63373766","2025-10-14 19:19"
"celebrate coffee stand","https://www.dianping.com/shop/G1ZKNPxVIKrdpIJW","安西街100号政怀奶制品隔壁","[西安]","17391871475","2025-10-14 19:19"
"宇泽盖浇面","https://www.dianping.com/shop/jalOhVPo2lrsR9nU","钟楼小区7号楼","[西安]","18710309757","2025-10-14 19:19"
"邢老三肉丸糊辣汤·非遗美食","https://www.dianping.com/shop/G1ibbzr8zY10VyBB","劳动西路15号（西电实验小学斜对面）","[西安]","81325994","2025-10-14 19:18"
"川派米线","https://www.dianping.com/shop/k3Dk8LjmakpthmzD","凤城三路渭滨街十字向北100米路东渭滨路凤城三路公交站（盛世百花15号楼10113号商铺）","[西安]","13052269113","2025-10-14 19:18"
"老刘特色烧鱼","https://www.dianping.com/shop/H1WpHWPpxcxomvIW","柴家什字与西梆子市街交叉路口北侧白鹭湾东区","[西安]","13872200722","2025-10-14 19:17"
"小贾麻花油茶","https://www.dianping.com/shop/HabFndysbQ2RL6de","五星街24号","[西安]","18629432031","2025-10-14 19:17"
"杨坡红油米线","https://www.dianping.com/shop/G5UBOesvT8M1nVba","丰禾路8号","[西安]","15937479995","2025-10-14 19:17"
"PHO100","https://www.dianping.com/shop/laWqqQPXfdBGnGgw","中柳巷12号（金龙咖喱旁）","[西安]","87374450","2025-10-14 19:16"
"醒莲 Waking Lotus Bar","https://www.dianping.com/shop/k509MtGsROaIj06z","体育馆东路东排12号（三秦大剧院对面）","[西安]","17349088272","2025-10-14 19:16"
"石炉火锅","https://www.dianping.com/shop/G4kyuQbnJPCp859b","107省道南100米陈村村委会旁","[西安]","17702954844","2025-10-14 19:16"
"梵","https://www.dianping.com/shop/G8do2xycEenvDSU4","芙蓉西路与芙蓉南路交口南行200米路东芙蓉新天地8号楼一层","[西安]","","2025-10-14 19:16"
"清真·马洪小炒泡馍馆","https://www.dianping.com/shop/G8kAg6mFKvGMFsHL","红埠街46号（莲湖区城市管理局对面)","[西安]","15353593679","2025-10-14 19:15"
"玲玲面屋","https://www.dianping.com/shop/G49zYMvZz0HAuvVT","柏树林街道东木头市15号幼儿园隔壁","[西安]","15691956000","2025-10-14 19:15"
"小南门便民早市","https://www.dianping.com/shop/Ga9FoyACEbrn9CoS","环城南路西段丐帮西30米","[西安]","","2025-10-14 19:10"
"回坊刘明柿子糊塌 · 刘明元宵","https://www.dianping.com/shop/G6uJwRbqRX7nfc2V","洒金桥144号（地铁洒金桥站B出口向南100米，近古都大酒店）","[西安]","13772127343","2025-10-14 19:10"
"安志亮腊牛羊肉店","https://www.dianping.com/shop/G7TPmxVcTmwdz1bO","庙后街222号","[西安]","13572880677","2025-10-14 19:10"
"回坊马二饺子馆","https://www.dianping.com/shop/H89LJHcdiJDDrfKo","洒金桥131号(刘信牛羊肉小炒泡馍北隔壁)","[西安]","","2025-10-14 19:10"
"马文章胖子甑糕","https://www.dianping.com/shop/Eg7Os5JRBOLW8Xnu","洒金桥路与劳武巷交叉口杨天玉腊牛羊肉店旁","[西安]","13299073396","2025-10-14 19:10"
"清真·贾志光贾家麻花油茶老铺","https://www.dianping.com/shop/l8g9s5ku58OtRNGD","夏家什字44号（桥梓口地铁站C口步行380米）","[西安]","18066577285","2025-10-14 19:09"
"志亮灌汤蒸饺·清真","https://www.dianping.com/shop/G4hWZLRAPkseZNvv","庙后街200号","[西安]","87253420","2025-10-14 19:09"
"乔记笼笼肉夹馍","https://www.dianping.com/shop/G1gweIeJbNsdQFIk","钟楼小区28号","[西安]","13201672595","2025-10-14 19:09"
"薛晓莉卤面","https://www.dianping.com/shop/k4fSW77HA0lYqgvZ","竹笆街钟楼小区商业用房29号","[西安]","13571913775","2025-10-14 19:09"
"樊记腊汁肉","https://www.dianping.com/shop/H3JBp2W4VABlgbrx","东大街518号大华饭店1楼","[西安]","18182649190","2025-10-14 19:08"
"樊记腊汁肉","https://www.dianping.com/shop/jtaEFyzAlVn876wR","南院门街道竹笆市街53号(阿房宫电影院旁)","[西安]","87273917","2025-10-14 19:08"
"东关赵记粉汤羊血","https://www.dianping.com/shop/H6oY3CT1mDyDG4gS","永嘉巷2号","[西安]","82495090","2025-10-14 19:07"
"爱骅裤带面馆","https://www.dianping.com/shop/k4MQcT0ou69m0Ult","端履门城市之心1层6号","[西安]","17392235549","2025-10-14 19:07"
"清真盛志望麻酱酿皮铺","https://www.dianping.com/shop/k3clXXglJLCek4Ss","大皮院西口225号","[西安]","13571953959","2025-10-14 19:06"
"贾家饦饦馍","https://www.dianping.com/shop/HaRibAdoPjW5FEbk","北广济街193号","[西安]","15332395263","2025-10-14 19:06"
"清真·矮子酥饼·非遗手作","https://www.dianping.com/shop/G1THHha9LR02pRmS","长安中路123号赛格国际购物中心7楼","[西安]","18092620629","2025-10-14 19:06"
"清真·矮子酥饼·非遗手作","https://www.dianping.com/shop/H9vR8UwtZ08BXfKO","北大街276-1号店铺地铁B出口","[西安]","18729292582","2025-10-14 19:06"
"清真·矮子酥饼·非遗手作","https://www.dianping.com/shop/l1cRQAMbWunOKviZ","莲湖路136号院1号(洒金桥地铁站B西南口步行240米)","[西安]","15991166827","2025-10-14 19:06"
"清真·矮子酥饼·非遗手作","https://www.dianping.com/shop/H4iFN4p27UKZhTmS","庙后街2号（从刘纪孝向西30米路南）","[西安]","18991861103","2025-10-14 19:06"
"石家包子","https://www.dianping.com/shop/l3QOtZLyBKCx1QVc","大学习巷87号","[西安]","87256451","2025-10-14 19:05"
"老字号贾家肉丸糊辣汤","https://www.dianping.com/shop/ii0G3Qvrur2dXyeB","光明巷33号","[西安]","13319184100","2025-10-14 19:05"
"清真军军绿豆糕","https://www.dianping.com/shop/H2zznPJKQvxK8Je3","北院门75号","[西安]","13299003503","2025-10-14 19:05"
"老李家Biangbiang面","https://www.dianping.com/shop/H7Ele1tOM4o9lbVK","东大街与骡马市交叉口南30米路西（地铁2号线,6号线,钟楼站K出口右边）","[西安]","18392386775","2025-10-14 19:04"
"清真马继光糍糕","https://www.dianping.com/shop/G6OqqNubrmatjH76","青年路街道金桥里商业街","[西安]","18049510089","2025-10-14 19:04"
"马继光玫瑰糍糕","https://www.dianping.com/shop/G44ci9Z4hy9Qew0S","北广济街99号瑞幸咖啡隔壁","[西安]","19829486149","2025-10-14 19:04"
"马继光玫瑰糍糕","https://www.dianping.com/shop/k7LAk0PB0adJb28z","小学习南巷30号（近西大街）","[西安]","18049510087","2025-10-14 19:04"
"清真马三汤包","https://www.dianping.com/shop/i9EzLRIbxLQEzUGO","大皮院东口","[西安]","87233407","2025-10-14 19:04"
"马超豆沙凉糕","https://www.dianping.com/shop/l4Mjyt7CaPaSmJP4","北广济街与大皮院交叉口东南20米","[西安]","","2025-10-14 19:03"
"老本行饺子面馆","https://www.dianping.com/shop/H7EA11FKCPPdmiCo","红埠街13号","[西安]","18992865327","2025-10-14 19:02"
"汉城路刀削面","https://www.dianping.com/shop/E8gaLslkIwFp5mw0","丈八六路丈八西社区","[西安]","","2025-10-14 19:02"
"清真-坊上喜堡","https://www.dianping.com/shop/H5cuJxOy82VkiNDg","大学习巷91号","[西安]","13309276267","2025-10-14 19:02"
"高老庄葫芦头","https://www.dianping.com/shop/l1U9o0XPs2ZQxQll","万象城双拥路","[西安]","13572590151","2025-10-14 19:02"
"王姐醪糟酒酿米糕","https://www.dianping.com/shop/l8WjodVBbGnMJnGc","团结中路3号","[西安]","13972357070","2025-10-14 19:01"
"后卫寨猫耳朵","https://www.dianping.com/shop/k8m7WNKNrLrBhll0","6号楼10104室","[西安]","18092656227","2025-10-14 19:01"
"梁一香辣糊糊","https://www.dianping.com/shop/G5wcgEm7RZwWyjH3","农兴路与北关正街交叉口西20米","[西安]","13369557222","2025-10-14 18:51"
"梁一辣糊糊","https://www.dianping.com/shop/H68464YjKV6eoOYi","凤城一路168号（西铁大明宫小区沿街商铺）","[西安]","17795501099","2025-10-14 18:50"
"燚福甘肃麻辣烫","https://www.dianping.com/shop/k5eIVC43bhEwbNkr","东盛巷与东仪路交叉口西南","[西安]","15619311653","2025-10-14 18:49"
"小巷子沙茶面","https://www.dianping.com/shop/k59ITsjOfAWIf0iQ","钟楼小区9号楼1单元1层10101室","[西安]","15732630851","2025-10-14 18:49"
"贾五油糊馅","https://www.dianping.com/shop/G5AtEdLvWt6JOAWy","麦苋街中段80号","[西安]","87257329","2025-10-14 18:49"
"V·辣串串(清真)","https://www.dianping.com/shop/Hap7uZddDzaj5ObD","西大街107号","[西安]","87364458","2025-10-14 18:48"
"蔡记手工担担面","https://www.dianping.com/shop/FWussb9TXSVWiGOy","安西街建东综合市场","[西安]","13227839591","2025-10-14 18:48"
"东记汉中麻辣粉","https://www.dianping.com/shop/l5i80Zk0bMrEoCkP","皇城西路一号院门口","[西安]","18602932614","2025-10-14 18:46"
"玲小厨海南汤粉","https://www.dianping.com/shop/H65DeDL9b1GS320x","大学南路4号","[西安]","13572863181","2025-10-14 18:46"
"拴马桩擀面皮","https://www.dianping.com/shop/G7penk8rANeWJLA1","高新四路12号城市皇冠底楼围墙后面","[西安]","81339388","2025-10-14 18:45"
"拴马桩擀面皮","https://www.dianping.com/shop/H4AnfZRUT0f08yIV","大学南路清盛斋牛羊肉泡馍馆隔壁","[西安]","13772054621","2025-10-14 18:45"
"侯三烤菜盒","https://www.dianping.com/shop/G4fdiLZXLoniRpCE","东四道巷棕林超市斜对面","[西安]","13649291181","2025-10-14 18:44"
"牵人麻辣粉","https://www.dianping.com/shop/G5EYFl8dSUy2uW9U","大车家巷41号","[西安]","13389275589","2025-10-14 18:01"
"马虎烤肉","https://www.dianping.com/shop/H78WPe1s0ts7rkZW","小学习巷东巷12号","[西安]","13891832126","2025-10-14 18:01"
"豆爺小面","https://www.dianping.com/shop/karvTxl7581qnIEA","邮电北巷41号一层自西向东第一间商铺","[西安]","17792541516","2025-10-14 18:00"
"刘兰英牛羊肉泡馍","https://www.dianping.com/shop/l7aQSBJNsBtP2jqT","立新街31号供销社家属院)","[西安]","19929090283","2025-10-14 18:00"
"太元彭家正汤","https://www.dianping.com/shop/k5IINTYHqvrbFbfl","芙蓉东路中海碧林湾西门向北16棟1单元楼底","[西安]","89131881","2025-10-14 18:00"
"池恩手作糖水铺","https://www.dianping.com/shop/H3tQaH8tfiNeeEeo","韩森寨街道幸福南路109号老钢厂设计创意产业园6号楼115号","[西安]","17391900788","2025-10-14 17:59"
"老马家煎饼卷面筋","https://www.dianping.com/shop/H5R7NQUTvVftwgyl","大莲花池街1号","[西安]","13673411989","2025-10-14 17:59"
"小南圆","https://www.dianping.com/shop/H7DO607FSsm47pTv","光华路西安电子科技大学南门向东150米","[西安]","15319766335","2025-10-14 17:58"
"秦人油泼面","https://www.dianping.com/shop/l3lYQImv3agvWgYb","昌平科技园区凉水河路8号1-2层8-9室","[北京]","18618380088","2025-10-14 16:16"
"不大酒家","https://www.dianping.com/shop/k3HUcEdkag3r7LJn","冰窖巷小区07号","[西安]","15102979700","2025-10-14 14:00"
"三叔食堂","https://www.dianping.com/shop/G59CZ8WTRbp8Fmqb","体育馆东路DAHUAtea休息室旁边","[西安]","17391168187","2025-10-14 14:00"
"半山茶局·友茶友食","https://www.dianping.com/shop/Fw8D0oQFmzdBfHoR","锦业路与丈八三路交汇处西安环贸中心一层（靠锦业路边 小米隔壁）","[西安]","18629078993","2025-10-14 13:59"
"半山茶局·山茶食事","https://www.dianping.com/shop/l5r0cNvyH8vXkgg3","兴庆宫公园内龙池坊街区（近公园西门）","[西安]","18629078993","2025-10-14 13:59"
"老砂锅二店","https://www.dianping.com/shop/G3ZB8N94oPDZre3g","光明大街中国广电北行320米路东","[蔚县]","13933998621","2025-10-14 13:21"
"申立春·泉州牛肉馆","https://www.dianping.com/shop/H2JzU2ABAsNdLdLP","浙江中路283号（先启半步颠楼下）","[上海]","13055651917","2025-10-14 00:03"
"申立春·泉州牛肉馆","https://www.dianping.com/shop/H4PxS0TdTmQbldJV","淞虹路377号LG2-58号一点点奶茶对面","[上海]","13248101917","2025-10-14 00:03"
"申立春·泉州牛肉馆","https://www.dianping.com/shop/EHNrIe9fsZiYEhjN","漕溪北路339号百脑汇5楼5Y04","[上海]","13015821917","2025-10-14 00:03"
"fabula","https://www.dianping.com/shop/k77Z7W72sk6sTbbt","石门二路街道威海路720号","[上海]","13184343001","2025-10-13 23:57"
"吉祥一绝臭豆腐","https://www.dianping.com/shop/l6suua4EGIGTfrGJ","吉祥中街与吉祥二巷交叉口西北角","[西安]","13630289121","2025-10-13 23:21"
"汉城路刀削面馆","https://www.dianping.com/shop/H5ZrXqVxJOUcXPs3","土门街道汉城南路51号(近信德中学)","[西安]","88614929","2025-10-13 23:21"
"十三朝·丝路陕菜","https://www.dianping.com/shop/H5Zmc1Vya9Qrz10n","北辰西路与大屯路交叉口北辰荟商场3楼南侧扶梯口","[北京]","17710393996","2025-10-13 23:14"
"拉蒂娜·巴西牛排馆 Latina·Brazilian Steakhouse","https://www.dianping.com/shop/l5o5fLQ1ttKxZlLG","王府井大街301号楼（喜悦购物中心7层）","[北京]","65262899","2025-10-13 23:10"
"闽西牛杂","https://www.dianping.com/shop/l1aOW2GyVVZPPzAE","紫金数码园4号楼1层底商闽西牛杂","[北京]","13263133865","2025-10-13 23:08"
"东北老式麻辣烫","https://www.dianping.com/shop/H4hCTzgdugfYLKGU","上地华联购物中心B1层聚天香美食广场内","[北京]","18321580236","2025-10-13 23:07"
"鲁郓羊肉汤","https://www.dianping.com/shop/H6Mfo99KPDPJIYX9","马连洼竹园30号楼一层105","[北京]","13889150623","2025-10-13 23:07"
"餐餐乐烧饼夹里脊粉鸡汤","https://www.dianping.com/shop/l9HDfhgotpFGPo8b","上地十街1号院辉煌国际广场地下一层","[北京]","15311821568","2025-10-13 23:05"
"合顺和逍遥胡辣汤羊肉汤烩面","https://www.dianping.com/shop/EONXkUm7pq5MdzIW","西二旗大街与西二旗中路交叉口西南140米","[北京]","13121060882","2025-10-13 23:05"
"湖南味道","https://www.dianping.com/shop/l3zAY9kr9qxOLMN3","茉莉园二期23-103室","[北京]","82404926","2025-10-13 22:59"
"闽南陈记·牛肉养生火锅","https://www.dianping.com/shop/H3Pt9ScmGGReFPqT","芙蓉东路紫薇曲江意境1号楼10104商铺","[西安]","81213898","2025-10-13 22:57"
"厘尔鲜虾粥·潮汕菜","https://www.dianping.com/shop/H3pl7NwZSh6khbNy","翠华南路紫薇永和坊西二门","[西安]","85599309","2025-10-13 22:57"
"胜胜肉店","https://www.dianping.com/shop/H8rRklw8JExM82UO","庙后街32号","[西安]","15319923379","2025-10-13 22:56"
"宝岛便当","https://www.dianping.com/shop/H2jfuQONM2cKGQC0","科技二路65号","[西安]","15609297355","2025-10-13 22:56"
"鲜呦蒸汽石锅鱼·桑拿鸡","https://www.dianping.com/shop/k36EHJV85UPA0iyo","北辰路93号祥和居小区东门三品优佳超市北隔壁","[西安]","86636492","2025-10-13 22:55"
"清真·莎拉拉自助烧烤","https://www.dianping.com/shop/H3FkAufd3XahvPt3","小寨东路126号百隆广场商铺二楼0211（小寨地铁站f口出向东400米）","[西安]","85352869","2025-10-13 22:55"
"姑的泰面 GOOD TIME","https://www.dianping.com/shop/kapzdXptUTYOynSa","玉林南路124号","[成都]","15928626289","2025-10-13 22:52"
"宜宾中渡口面王","https://www.dianping.com/shop/G4FqYn8yaBkkKL5L","花照里30号附11号1层","[成都]","13388888926","2025-10-13 22:52"
"宜宾中渡口面王","https://www.dianping.com/shop/k4G9pEGoJBGiAHcR","益园二路18号保利锦外小户5栋附15室","[成都]","15183113133","2025-10-13 22:52"
"吞会屋台","https://www.dianping.com/shop/lavkYlemAfHF7web","嘉州路与青岛路西段交叉口东北140米","[双流区]","","2025-10-13 22:51"
"人生和牛饭Meat Meat Rise","https://www.dianping.com/shop/l1gc6ocKdusw68nh","芳沁街68号","[成都]","17318901351","2025-10-13 22:51"
"GUA家庭法餐","https://www.dianping.com/shop/k6zPZ2FTUITH2Daz","玉林南路72号附2号","[成都]","15983278033","2025-10-13 22:51"
"闽都海鲜","https://www.dianping.com/shop/Fl9iM4iFUh8xPOHX","佰嘉城南门(近公交二拨子站)","[北京]","57195282","2025-10-13 22:48"
"茉芙甜品屋","https://www.dianping.com/shop/H7sDEy5zIw9JIJYI","西溪路128号","[杭州]","18806511224","2025-10-13 22:02"
"猿山制果","https://www.dianping.com/shop/k5y73kLMY3WLFv3m","嘉墅街-9号","[杭州]","18512194899","2025-10-13 22:01"
"陈氏人家豆米火锅","https://www.dianping.com/shop/Gaydk0dlFtx6khrY","成府路29号五道口国际食尚苑B区2层B-2-3","[北京]","13120284190","2025-10-13 21:51"
"陈氏人家豆米火锅","https://www.dianping.com/shop/H3pDkymgVkOAOlO6","学清路甲8号新辰里5层（可坐电梯直达五层）","[北京]","15712930819","2025-10-13 21:51"
"陈氏人家豆米火锅","https://www.dianping.com/shop/FTlxtEociv5qHGRF","惠新东街紫光发展大厦一层南侧巷子","[北京]","15901481683","2025-10-13 21:50"
"极致·极度意大利经典比萨","https://www.dianping.com/shop/l78em7J7RuR6FcO6","中关村东路一号院8号楼D座B1层109","[北京]","13311367690","2025-10-13 21:48"
"PHO THE ONE福万越南餐厅","https://www.dianping.com/shop/G3tNX04OoM1pkTrc","西北旺万象汇B1层B124（下沉广场华为旁边）","[北京]","13051627273","2025-10-13 21:48"
"正谈炸鸡","https://www.dianping.com/shop/G99MxtKlLPBotjQB","中关村大街新中关购物中心B1层（近海淀黄庄地铁站A2口、醉面隔壁）","[北京]","13120025593","2025-10-13 21:47"
