名称,J_shopt href,地址,city,经纬度,tel,time,北京树村丽景苑距离,北京树村丽景苑时间,北京海淀区万家灯火大厦距离,北京海淀区万家灯火大厦时间,北京海淀区上地5号咖啡厅距离,北京海淀区上地5号咖啡厅时间
花盐街·民间川菜,https://www.dianping.com/shop/l6GbofwGytGOY3qb,建国门外大街1号国贸商城中区地下二层（溜冰场隔壁）,[北京],"116.459391,39.911098",15210322753,2023/3/11 18:25,26.16 km,55 min,28.63 km,101 min,25.06 km,88 min
花盐街·民间川菜,https://www.dianping.com/shop/H53TyTeac8O3lqV0,半截塔路55号郎园Station南门入口直走100米,[北京],"116.514779,39.966040",17801614121,2023/3/11 18:25,28.15 km,61 min,30.15 km,101 min,26.54 km,83 min
牛麒荟潮汕牛肉火锅,https://www.dianping.com/shop/ihhCHRO9ZnSY6B7c,双清路6号院1号楼2层,[北京],"116.346759,40.015425",62357777,2023/3/11 14:40,7.70 km,20 min,9.71 km,42 min,6.09 km,22 min
shifter,https://www.dianping.com/shop/kaJBYZy7OLV0hyiV,金宝街88号金宝汇购物中心1层南门旁,[北京],"116.421898,39.915383",15301383942,2023/3/11 0:16,21.53 km,51 min,24.00 km,92 min,20.42 km,75 min
晓小面,https://www.dianping.com/shop/l4kRSCzc9NMwVgBm,光明西街光明西里15号楼（龙潭派出所旁）,[北京],"116.435047,39.885967",15011569920,2023/3/7 21:33,28.16 km,56 min,30.63 km,107 min,27.06 km,87 min
晟永興烤鸭店,https://www.dianping.com/shop/l59EXqVvzWTanyZi,新东路甲5号,[北京],"116.449832,39.940861",64640968,2023/3/5 15:14,27.16 km,41 min,24.70 km,79 min,21.13 km,65 min
提督臻选·TIDU RESERVE,https://www.dianping.com/shop/H1PVarH4xc6Uc2Il,工人体育场北路三里屯太古里南区10号楼4层S10-40单元（星巴克南侧、10号楼入口）,[北京],"116.454921,39.934382",64100677,2023/3/5 15:11,23.40 km,46 min,25.87 km,90 min,22.30 km,75 min
尼岔川味砂锅,https://www.dianping.com/shop/G3zddYEC6QnmVJrF,月坛北街戊3号,[北京],"116.350209,39.918778",4008825336,2023/3/4 21:47,17.95 km,32 min,21.21 km,75 min,16.08 km,59 min
牛串门串串香,https://www.dianping.com/shop/k2Q57MAbWaQShzlK,裕京大厦41号106号,[北京],"116.352067,40.005122",15321364983,2023/3/4 16:54,8.10 km,22 min,11.04 km,49 min,6.99 km,31 min
牛村来人潮汕牛肉火锅,https://www.dianping.com/shop/G5ScomeVEMEgTmPK,抄手胡同64号（繁星戏剧村）,[北京],"116.373963,39.901297",66559599,2023/3/3 21:02,22.80 km,40 min,23.12 km,91 min,23.43 km,74 min
嬲塞de湘菜馆,https://www.dianping.com/shop/G3VPwQuEEXkIvkOL,惠新东街紫光发展大厦南侧巷子西头,[北京],"116.423419,39.980896",13762396669,2023/3/3 15:19,19.36 km,30 min,18.20 km,70 min,14.62 km,61 min
匠熙小馆,https://www.dianping.com/shop/H3zvoalVrWsjxLD4,樱花园西街8号北方安华大厦1层,[北京],"116.418250,39.972857",84109099,2023/3/3 15:19,16.72 km,32 min,19.19 km,68 min,15.61 km,51 min
Gangster Bar,https://www.dianping.com/shop/igKlqQ8gmkhKCMHr,信息路15号金融科贸大厦1208室,[北京],"116.309494,40.037309",13661290823,2023/3/2 11:24,1.79 km,10 min,3.85 km,21 min,0.78 km,7 min
上海三联书店 · 微言小集,https://www.dianping.com/shop/G9Le3Vh03B6SSEoP,回龙观东大街338号腾讯众创空间一楼东南角,[北京],"116.346288,40.079939",13681454745,2023/2/28 23:53,10.00 km,30 min,9.28 km,40 min,10.37 km,40 min
柏拉图咖啡,https://www.dianping.com/shop/G1IKLhOQpbFl204z,中关村街道成府路53号西北(清华南门西侧),[北京],"116.326274,39.992912",62780637,2023/2/27 12:24,8.07 km,20 min,12.67 km,53 min,6.60 km,29 min
唐宫·粤菜海鲜,https://www.dianping.com/shop/l64TyzD8SolnzApp,首都体育馆南路6号新世纪日航饭店二楼,[北京],"116.327840,39.937628",68491313-000,2023/2/27 12:11,14.11 km,25 min,16.82 km,49 min,14.75 km,38 min
静一餐厅·湖北菜,https://www.dianping.com/shop/iDrSA0KDWZwdUygD,东直门内大街15-9号,[北京],"116.426358,39.941337",18515479595,2023/2/27 11:58,20.97 km,39 min,23.44 km,82 min,19.86 km,58 min
肉串汪,https://www.dianping.com/shop/H6L8igSQXUpJEO05,西大望路光华国际大厦2楼209室,[北京],"116.441616,39.909321",59123686,2023/2/27 10:46,25.36 km,54 min,27.83 km,106 min,24.25 km,86 min
桥头内餐厅,https://www.dianping.com/shop/k1jXzCmYXOotHNDC,崔各庄乡草场地集体土地114号内2号（执照有效期至2020年12月31日）,[北京],"116.506251,39.997235",15321214344,2023/2/24 10:37,24.82 km,51 min,26.82 km,95 min,23.21 km,80 min
新加坡高记KOO KEE Restaurant,https://www.dianping.com/shop/H3HKeHzgQ9i5mSFD,工体北路甲2号盈科中心B1层B118,[北京],"116.458697,39.932893",65390180,2023/2/24 10:36,23.72 km,46 min,26.19 km,94 min,22.62 km,78 min
JOE'S PIZZA,https://www.dianping.com/shop/H96EHKLWHwOzdwTe,金汇路中骏·世界城内街D座1楼W113号（楠火锅、ZOODLE旁）,[北京],"116.451806,39.917822",18811771817,2023/2/24 10:36,26.25 km,55 min,28.73 km,101 min,25.15 km,86 min
紫霞门韩国料理,https://www.dianping.com/shop/jRyszgN1nBW8Ozaz,南湖北路201号中福百货肯德基隔壁,[北京],"116.463629,40.000569",84782323,2023/2/24 10:35,18.32 km,36 min,20.33 km,75 min,16.71 km,60 min
美都波韩国烤肉,https://www.dianping.com/shop/l6GyBFKbQJaGcEYr,湖光中街甲6号望京港旅大厦1楼F106号,[北京],"116.464361,39.996668",64707667,2023/2/24 10:35,19.61 km,37 min,21.62 km,78 min,18.00 km,63 min
豆腐家dubujib,https://www.dianping.com/shop/ip9FCEGoDxFXStrF,西二旗中路33号院2号楼地下一层009号（小米科技园内）,[北京],"116.328517,40.045707",18612317512,2023/2/24 10:34,4.24 km,16 min,4.86 km,24 min,3.13 km,17 min
阿诚市井潮汕菜,https://www.dianping.com/shop/H49cv9lmAInfhoux,和平里中街天元商业大厦一层（人力资源和社会保障部北门对面）,[北京],"116.415519,39.957094",64290170,2023/2/24 10:34,17.86 km,34 min,20.33 km,70 min,16.75 km,54 min
粤食佳,https://www.dianping.com/shop/iOOxCYDaCzwT3VvU,紫竹院路车道沟1号院青东商务区A座一层,[北京],"116.304030,39.945380",88588810,2023/2/24 10:32,12.83 km,22 min,15.54 km,47 min,13.47 km,37 min
粤食佳,https://www.dianping.com/shop/GaN8Ss7ad2ssEZbA,西大望南路32号铭泽生活广场a座2层,[北京],"116.476814,39.864486",67308588,2023/2/24 10:31,36.99 km,64 min,37.73 km,118 min,34.12 km,110 min
闽中闽·福建菜,https://www.dianping.com/shop/H1gy4vdb1JbW0xRR,东三环北路凯德星贸A座1层110-111号（近高和萃）,[北京],"116.462489,39.928049",18513040592,2023/2/24 10:30,24.69 km,48 min,27.16 km,95 min,23.58 km,80 min
一品芗情,https://www.dianping.com/shop/lamw5jv7NBRnpj3f,恩济庄46号G区1幢一层、二层,[北京],"116.284642,39.931067",56352999,2023/2/24 10:30,26.07 km,55 min,28.54 km,102 min,24.96 km,88 min
王胖子驴肉火烧,https://www.dianping.com/shop/G4u2rclxWBMMLccE,新街口东街66号一层,[北京],"116.373228,39.941458",13141165108,2023/2/24 10:29,17.86 km,29 min,18.90 km,68 min,15.32 km,49 min
二胖家铁锅炖大鹅,https://www.dianping.com/shop/k9OPYkDWnJvh1l1t,惠力东路双花园南里三区4号楼1楼1094号,[北京],"116.452433,39.899291",13011291319,2023/2/24 10:28,27.89 km,57 min,30.36 km,108 min,26.78 km,89 min
禧喜私房菜,https://www.dianping.com/shop/EMDUOnWIoTUHQdNl,朝阳北路水碓子南2门禧喜私房菜,[北京],"116.470310,39.923856",18311437327,2023/2/24 10:27,30.69 km,57 min,31.43 km,106 min,27.82 km,96 min
双风车咖啡馆 Twin Windmills,https://www.dianping.com/shop/G1lhlBA69nH6lEOk,静淑南里翰澜庭2号楼110室,[北京],"116.349384,40.003158",82365783,2023/2/23 21:36,7.81 km,20 min,11.37 km,46 min,6.33 km,28 min
岗尖糟粕醋·海南粉·特色炸串,https://www.dianping.com/shop/H6G9h0c6iHD1L5yj,建国门外大街汇京双子座商场地下一层(7-11对面)),[北京],"116.449273,39.908547",18513851973,2023/2/22 19:20,26.61 km,53 min,29.08 km,102 min,25.50 km,87 min
炙屋日式烧肉酒场,https://www.dianping.com/shop/l5cIKVSzMz5U8yiR,新东路新源里西20号楼一层底商112号,[北京],"116.449664,39.948793",13521692749,2023/2/22 0:56,26.25 km,39 min,23.79 km,75 min,20.22 km,61 min
TIGERS老虎西餐,https://www.dianping.com/shop/l8R15mFj8ObDHKRV,凤凰环路1959时间里B1-1号,[北京],"116.453348,39.964179",59773017,2023/2/20 17:30,24.89 km,36 min,25.64 km,89 min,22.02 km,74 min
陈记坝坝面,https://www.dianping.com/shop/k7nYHWhvlDWCZAA6,新东路12号院4号楼1层1-016,[北京],"116.450208,39.939716",13601234164,2023/2/20 17:08,27.18 km,41 min,24.72 km,80 min,21.15 km,65 min
春至Bistro,https://www.dianping.com/shop/j6nKzZ0Dsg95Rv4E,金台路红庙北里14号楼沿河底商,[北京],"116.478609,39.922035",18500951619,2023/2/20 13:51,30.62 km,55 min,31.36 km,105 min,27.75 km,94 min
卤德门甜皮鸭,https://www.dianping.com/shop/E8KWe2O1r057qbXf,金泽家园A区底商,[北京],"116.563431,39.955870",13183485678,2023/2/20 11:27,28.72 km,65 min,30.73 km,104 min,27.11 km,87 min
彭记铁锅肥肠,https://www.dianping.com/shop/k8QO9cswV46vWgJp,双榆树三街地铁4号线人民大学站A2出口东200米,[北京],"116.321367,39.966956",18611178578,2023/2/20 11:25,13.38 km,25 min,20.24 km,60 min,8.58 km,34 min
闪电巴黎 L'ECLAIR DE GENIE,https://www.dianping.com/shop/k2HzYLLLcHDPdEGe,王府井步行街王府井大街王府中環东座三层,[北京],"116.410088,39.912596",13716688270,2023/2/16 10:21,20.84 km,47 min,23.31 km,89 min,19.73 km,71 min
鲤承Bistro,https://www.dianping.com/shop/k2Epa6ClFc0lsrZR,太平庄南里1号院（面向杰座大厦左侧平房）,[北京],"116.311873,40.039378",16600095795,2023/2/14 1:37,2.20 km,10 min,3.60 km,20 min,1.09 km,8 min
Fufu福福,https://www.dianping.com/shop/k1zJ6J2Rxv7bXw3e,建国门外大街17号28号楼底商2-109号,[北京],"116.443541,39.909637",18611565630,2023/2/14 1:37,27.18 km,55 min,29.65 km,103 min,26.07 km,88 min
ORIGINE - Coffee&Bistro,https://www.dianping.com/shop/k6XI2LO8NHUatpvV,光华北一街双花园南里三区19号楼1-101,[北京],"116.436293,39.894826",18810172022,2023/2/14 1:36,26.25 km,57 min,28.72 km,108 min,25.14 km,87 min
椒塘四川风味馆,https://www.dianping.com/shop/l8wvtfPs8uloVRvW,环湖西路乐食宝街底商F106号,[北京],"116.288811,40.047033",18610366755,2023/2/10 23:27,3.16 km,15 min,1.58 km,7 min,3.40 km,12 min
粉灯牛腩牛杂煲火锅,https://www.dianping.com/shop/l6Nwrvxtp4J6lUNO,广渠路南侧44号底商,[北京],"116.462717,39.890779",67707007,2023/2/4 13:11,28.01 km,62 min,30.48 km,110 min,26.91 km,97 min
牛排拿铁健身工作室,https://www.dianping.com/shop/k1SMt5BzFvd9Beiw,创业路颐泉汇1号楼6楼603号,[北京],"116.314416,40.035911",13051806295,2023/1/5 13:32,1.70 km,9 min,3.75 km,20 min,0.59 km,4 min
何贤记,https://www.dianping.com/shop/G8oE84dYiFxzOJQu,颐和园路8号畅春园食街2层01号,[北京],"116.303125,39.992654",15611248582,2022/12/27 18:17,8.46 km,24 min,10.12 km,42 min,6.60 km,27 min
新荣记,https://www.dianping.com/shop/laqCw6NFQIhbDTWg,新源南路8号院启皓北京东塔1层101,[北京],"116.456336,39.947734",65015501,2022/12/27 17:45,21.39 km,40 min,23.86 km,81 min,20.29 km,65 min
鱼清,https://www.dianping.com/shop/k6wbTm68MlSFkl14,天泽路新恒基国际大厦内一层04-05商铺,[北京],"116.467088,39.958232",65000642,2022/12/19 0:07,25.12 km,40 min,25.86 km,93 min,22.25 km,77 min
一楼一饭店,https://www.dianping.com/shop/k99WzbfKFQKuK3hj,中关村大街49号大华科技大厦北侧（小骆驼烧烤旁）,[北京],"116.322305,39.961893",17778136632,2022/12/10 20:35,11.80 km,22 min,14.50 km,44 min,8.31 km,33 min
晶丽香榭自助餐,https://www.dianping.com/shop/G57eyaKYeboRfc7L,王府井西街5号南京大饭店1楼（近百货大楼）,[北京],"116.408865,39.914523",65269388,2022/12/10 20:21,20.52 km,46 min,22.99 km,89 min,19.41 km,71 min
暖时,https://www.dianping.com/shop/G8JC8jZLYdbtszx2,梨园镇怡乐中路422号(大稿国际艺术区招商中心对面),[北京],"116.515124,39.893329",57531327,2022/12/10 20:10,43.27 km,80 min,45.28 km,133 min,41.66 km,116 min
Miao Bakery 绮妙蛋糕,https://www.dianping.com/shop/l73ML4narTK7Q1AN,惠河南街伊莎文化广场A座一层A07A,[北京],"116.496887,39.903708",18500871207,2022/12/3 12:23,31.84 km,58 min,32.58 km,113 min,28.97 km,103 min
本格寿司,https://www.dianping.com/shop/G7421F8Z0a6tQUp4,慧忠路亚运村安慧里二区4号楼临街底商,[北京],"116.408081,39.994112",64911192,2022/11/30 22:56,15.99 km,36 min,17.99 km,75 min,14.38 km,55 min
逮虾户·秘制小龙虾,https://www.dianping.com/shop/l8Z5HR4384GnwnYJ,梨园北街北杨洼小区19号商业楼B座1层,[北京],"116.668471,39.888712",15811125002,2022/11/24 19:34,43.52 km,90 min,47.16 km,138 min,43.55 km,121 min
茉酸奶,https://www.dianping.com/shop/G5KlCH0X1HsycBSM,工人体育场北路8号院3号楼1层3110-1,[北京],"116.453142,39.932608",15300019226,2022/11/23 16:12,23.14 km,45 min,25.61 km,104 min,22.03 km,76 min
云中图书馆,https://www.dianping.com/shop/l6G2o5BlINyytqVn,丰润中路与永澄北路交叉口向东北50米翡翠书院售楼处二层,[北京],"116.226258,40.079559",56519999,2022/11/12 6:17,19.84 km,31 min,23.10 km,80 min,19.49 km,65 min
竹川学社·自助沉浸自习室,https://www.dianping.com/shop/G9AU2ZgjslTtXk7k,知春路豪景大厦B座11楼1101室,[北京],"116.321938,39.975387",15501019197,2022/11/11 13:37,10.37 km,23 min,10.68 km,46 min,7.17 km,29 min
我的贝果MY.BAGEL,https://www.dianping.com/shop/l9RqdhTIWOdp9Icw,富力城B区商8-17,[北京],"116.457196,39.898903",18001351912,2022/11/10 23:04,28.40 km,60 min,30.87 km,108 min,27.30 km,95 min
World Journey Coffee,https://www.dianping.com/shop/E7htphy9yg1hpfis,上地西路28号弘源·新时代F1层,[北京],"116.306358,40.038720",15810657729,2022/11/8 18:02,1.54 km,9 min,3.57 km,17 min,1.16 km,6 min
dotcom space古点空间,https://www.dianping.com/shop/k2dPN0Hcxngn03IL,花园路街道知春路7号致真大厦D座1层109(西2门门口),[北京],,83030678,2022/11/8 17:06,Error,Error,Error,Error,Error,Error
Cafe Villa,https://www.dianping.com/shop/k2dW94nlDrMEknCo,花园路金尚嘉园小区外围北侧底商,[北京],"116.367467,39.979760",62066026,2022/11/8 17:06,14.77 km,25 min,15.03 km,56 min,11.46 km,37 min
THE RADIO COFFEE,https://www.dianping.com/shop/l2NfnSRhTDkBRKwf,万柳华府北街龙园底商S-12-1,[北京],"116.293357,39.971796",62621123,2022/11/8 17:05,9.40 km,20 min,12.10 km,39 min,10.03 km,29 min
双风车咖啡馆 twin windmills,https://www.dianping.com/shop/GaSH2udXl1pk14XY,成府路63号,[北京],"116.325713,39.992863",13681390785,2022/11/8 17:05,8.12 km,20 min,12.72 km,53 min,6.64 km,29 min
初心咖啡馆,https://www.dianping.com/shop/G6sPuayLkQBY8nMd,四季青地区板井路世纪金源国际公寓69号KALCITY能量城市地下二层S247号,[北京],"116.280921,39.953787",13167359969,2022/11/8 17:03,13.90 km,23 min,16.60 km,52 min,14.53 km,41 min
六月花园咖啡馆,https://www.dianping.com/shop/Hapc1eDWAKBf6j4w,中关村东路16号院龙湖唐宁ONE2号A123号商铺,[北京],"116.334871,39.988596",62423421,2022/11/8 17:03,8.55 km,23 min,13.15 km,54 min,7.08 km,31 min
MindMaps Coffee,https://www.dianping.com/shop/G8GeUu3GYErk2ILj,玉泉山路普安店村213号（艺林丰腾会议中心旁）,[北京],,18600071157,2022/11/8 17:02,Error,Error,Error,Error,Error,Error
志业咖啡 vocation coffee,https://www.dianping.com/shop/FU0O2MrNWCKiUQyN,西山庭院东北门商业街,[北京],"116.274901,40.017962",13671122973,2022/11/8 17:02,5.43 km,17 min,7.27 km,29 min,4.97 km,22 min
OKCOFFEE 福气咖啡,https://www.dianping.com/shop/EIUygONxrEhteMsB,中关村大街甲28号海淀文化艺术大厦B座7层,[北京],"116.319736,39.976470",13811512950,2022/11/8 17:01,8.65 km,25 min,10.69 km,46 min,7.17 km,30 min
知岛书店·咖啡·自习·办公,https://www.dianping.com/shop/l22cT8TcbJcFUUYw,苏州街中关村创业大街2号楼一楼,[北京],"116.306640,39.983620",18519293112,2022/11/8 16:59,8.65 km,20 min,11.35 km,41 min,6.89 km,28 min
啾KTOY 串烧·酒屋,https://www.dianping.com/shop/H5fqQ05AwEYobASu,安定门街道花园胡同三号城市空间1921文化产业园内野风筝南侧楼内一层,[北京],"116.405015,39.947720",13521744386,2022/11/8 13:44,17.34 km,32 min,19.81 km,69 min,16.23 km,48 min
新禧粤·烧鹅,https://www.dianping.com/shop/HaOXRjGBrAavB2YU,王家园胡同16号1层6号,[北京],"116.438589,39.930770",85838385,2022/11/4 13:39,22.31 km,41 min,24.78 km,97 min,21.21 km,67 min
芳姐炸串儿铁板烧,https://www.dianping.com/shop/l1tAY9mfCSK3lllb,"金台路红庙北里甲14号楼1楼105号底商（近6号线金台路地铁站C口,小河南）",[北京],"116.478769,39.922177",17710140530,2022/11/2 22:19,30.34 km,55 min,31.08 km,104 min,27.47 km,94 min
fudi会员商店,https://www.dianping.com/shop/l6uZwoYwB7OoBnHd,三间房东路4号2层,[北京],"116.575422,39.923148",86488678,2022/11/2 13:41,32.31 km,67 min,34.32 km,111 min,30.70 km,94 min
晚邂荟·上海菜,https://www.dianping.com/shop/k8xn0KM3BC6T4eGO,酒仙桥路18号颐堤港1层L1-50A号,[北京],"116.491525,39.970101",84579682,2022/11/1 11:09,27.25 km,45 min,27.99 km,100 min,24.38 km,86 min
马记永·兰州牛肉面,https://www.dianping.com/shop/k16iNuaJzfQflU6i,农大南路北京华联上地购物中心B1-03号商铺,[北京],"116.311240,40.028589",13163543858,2022/10/31 19:39,2.06 km,9 min,4.13 km,20 min,0.86 km,5 min
北京王府井希尔顿酒店·秦唐中餐厅Chynna,https://www.dianping.com/shop/G3A7ACLxnCHd2xB2,王府井东街8号北京王府井希尔顿酒店5楼秦唐中餐厅,[北京],"116.413312,39.914845",58128988,2022/10/5 19:50,20.95 km,48 min,23.42 km,91 min,19.84 km,73 min
浙嵊蒸小笼·杭州小笼包,https://www.dianping.com/shop/H9wx0fPVxVlFEFSg,和平里西街11号创新楼B座地下一层B1-A9号,[北京],"116.419638,39.952255",13515850189,2022/9/29 21:43,18.72 km,35 min,21.19 km,73 min,17.61 km,51 min
鸟三郎·烧鸟,https://www.dianping.com/shop/H4nN4nR43Zs82Yl7,霄云路27号庆安大厦3层3103,[北京],"116.464822,39.959417",13581958913,2022/9/29 8:45,25.01 km,39 min,25.75 km,92 min,22.14 km,76 min
弘彩英·延吉烤肉大排档,https://www.dianping.com/shop/l1GgP3tBHINxNqMk,农展馆北路10号楼258生活广场3层,[北京],"116.467184,39.943934",13269227656,2022/9/29 8:42,22.67 km,41 min,25.14 km,83 min,21.57 km,66 min
喜乐铺炸货,https://www.dianping.com/shop/EzFag3shDEHPeeVy,方砖厂胡同2号（什刹海地铁站A1西北口步行370米）,[北京],"116.399829,39.938072",15901015891,2022/9/29 0:13,17.57 km,46 min,20.04 km,76 min,16.47 km,59 min
门框锅贴涂,https://www.dianping.com/shop/EK044kkgcSjZLmc9,廊房二条78号,[北京],"116.395418,39.896929",13452229781,2022/9/28 0:13,25.77 km,47 min,24.99 km,98 min,21.70 km,80 min
洪福亮酒家,https://www.dianping.com/shop/ifpfPfouLtd1SZ7m,南草厂街91号,[北京],"116.363250,39.937668",13520437782,2022/9/26 11:48,17.35 km,28 min,19.77 km,69 min,17.98 km,47 min
Dr.Blu按个肩吧·疼痛调理·体态矫正,https://www.dianping.com/shop/H16UafNpExpLB9YP,启阳路望京绿地中心B座商业街B1-210（地下一层）,[北京],"116.486760,40.000998",18519512316,2022/9/25 11:38,20.01 km,42 min,22.01 km,80 min,18.40 km,64 min
盡膳口福跷脚牛肉火锅,https://www.dianping.com/shop/H8Mmo4rfndyRELNQ,三里屯路19号院太古里南区1号楼3层S1-30c单元,[北京],"116.453581,39.935601",13671299193,2022/9/19 23:36,23.67 km,47 min,26.14 km,92 min,22.57 km,77 min
盡膳口福跷脚牛肉火锅,https://www.dianping.com/shop/l5eBveu3TU5dSK5m,建国门外大街1号国贸商城北区六层NL6002,[北京],"116.460554,39.912250",15010322295,2022/9/19 23:36,25.37 km,53 min,27.84 km,98 min,24.26 km,85 min
红馆,https://www.dianping.com/shop/k9tXNJaSo8MOzpML,建国门外大街1号国贸商城北区西段N17号门入口4层,[北京],"116.458415,39.912899",85716486,2022/9/19 13:14,Error,Error,27.99 km,99 min,24.41 km,85 min
鸟小屋·烧鸟·居酒屋,https://www.dianping.com/shop/H3hoWVehmQ7TtPzo,好运街1-19号地下2层,[北京],"116.471351,39.950933",18830763869,2022/9/13 19:34,26.67 km,43 min,27.42 km,96 min,23.80 km,81 min
